transactionId,customer,country,date,product,code,sales,cost,profit
0602,John Doe,United Kingdom,2022-05-02,Delta,2g7hq1,8871.0,83.0,8788.0
0603,Bob Brown,United Kingdom,2022-11-25,Iota,t7kpi3,3807.0,2495.0,1312.0
0604,John Doe,France,2023-01-26,Beta,08x6hf,9615.0,3273.0,6342.0
0605,Alice Johnson,United Arab Emirates,2022-08-04,Eta,suuj6d,9836.0,65.0,9771.0
0606,Jane Smith,India,2023-10-30,Eta,lkpp85,2066.0,2330.0,-264.0
0607,Charlie Davis,USA,2023-03-17,Iota,cnizwy,2555.0,910.0,1645.0
0608,Alice Johnson,India,2023-11-20,Beta,3sgosc,7756.0,3700.0,4056.0
0609,Bob Brown,India,2023-05-23,Epsilon,3pdpz4,8824.0,1950.0,6874.0
0610,Charlie Davis,India,2022-09-19,Epsilon,x63k90,3838.0,1017.0,2821.0
0611,Alice Johnson,Brazil,2022-02-23,Kappa,zeunxz,291.0,4637.0,-4346.0
0612,Eve Wilson,India,2023-08-22,Alpha,h7l7xx,7197.0,3212.0,3985.0
0613,Alice Johnson,USA,2023-08-02,Gamma,idpra7,6737.0,155.0,6582.0
0614,Charlie Davis,United Arab Emirates,2023-10-27,Epsilon,0aoc9h,7752.0,3136.0,4616.0
0615,John Doe,France,2022-11-30,Theta,rhe6cp,3779.0,1370.0,2409.0
0616,Jane Smith,Brazil,2022-10-18,Delta,h4hich,5427.0,4682.0,745.0
0617,Bob Brown,Brazil,2022-02-21,Gamma,074pp5,8909.0,3209.0,5700.0
0618,Alice Johnson,France,2023-10-07,Zeta,0c4djq,2148.0,260.0,1888.0
0619,Charlie Davis,France,2022-03-12,Delta,damc0e,8581.0,4771.0,3810.0
0620,Jane Smith,France,2023-11-17,Beta,fc98jr,2837.0,1622.0,1215.0
0621,Jane Smith,United Arab Emirates,2022-01-14,Gamma,joz37d,2595.0,1390.0,1205.0
0622,Jane Smith,India,2022-07-21,Eta,kspoh2,4313.0,289.0,4024.0
0623,Eve Wilson,France,2022-01-15,Gamma,vcu67g,6133.0,4817.0,1316.0
0624,John Doe,France,2023-04-14,Epsilon,665ym7,4228.0,1880.0,2348.0
0625,John Doe,USA,2022-09-28,Gamma,iansq7,7859.0,4051.0,3808.0
0626,Eve Wilson,United Arab Emirates,2022-12-05,Epsilon,6ld8xk,977.0,1301.0,-324.0
0627,Bob Brown,United Kingdom,2022-06-30,Zeta,3pdtly,5422.0,1364.0,4058.0
0628,Charlie Davis,France,2022-03-01,Epsilon,dwqm3z,1425.0,4669.0,-3244.0
0629,Charlie Davis,USA,2023-03-04,Epsilon,dnrn6r,3234.0,2831.0,403.0
0630,John Doe,United Kingdom,2022-12-24,Epsilon,vvsakv,707.0,116.0,591.0
0631,Eve Wilson,United Kingdom,2022-05-26,Eta,j31nkt,8963.0,2109.0,6854.0
0632,Charlie Davis,United Arab Emirates,2022-01-21,Eta,kfcd6j,1153.0,2183.0,-1030.0
0633,Eve Wilson,Brazil,2023-02-25,Theta,3gwkbw,4414.0,2568.0,1846.0
0634,Charlie Davis,Brazil,2022-07-08,Epsilon,zxuz1c,7957.0,2682.0,5275.0
0635,Jane Smith,Brazil,2022-07-17,Gamma,zx8wdr,5422.0,,
0636,Bob Brown,India,2023-11-10,Iota,balffj,746.0,2001.0,-1255.0
0637,Charlie Davis,USA,2022-02-13,Epsilon,t0vlgn,5368.0,217.0,5151.0
0638,Bob Brown,France,2023-12-29,Theta,sn2r8r,4295.0,4517.0,-222.0
0639,John Doe,United Kingdom,2022-11-26,Delta,ed3og7,3397.0,1216.0,2181.0
0640,Frank Thomas,India,2023-03-11,Delta,rdc9kb,2410.0,698.0,1712.0
0641,Alice Johnson,United Kingdom,2023-04-18,Theta,x77d84,8319.0,2317.0,6002.0
0642,Alice Johnson,France,2023-01-23,Gamma,4xytjr,4176.0,3360.0,816.0
0643,Alice Johnson,United Arab Emirates,2023-07-02,Gamma,w8gsy8,5250.0,3002.0,2248.0
0644,Charlie Davis,France,2023-05-06,Eta,qojwro,6984.0,1371.0,5613.0
0645,Eve Wilson,United Kingdom,2022-12-13,Gamma,umjbvg,5381.0,2119.0,3262.0
0646,Jane Smith,India,2022-05-10,Alpha,7m0bkc,5116.0,1150.0,3966.0
0647,Bob Brown,USA,2022-05-31,Iota,d8ljh2,9780.0,3589.0,6191.0
0648,Frank Thomas,United Arab Emirates,2022-09-12,Iota,0c0far,6013.0,996.0,5017.0
0649,Bob Brown,Brazil,2023-03-04,Theta,r79d5e,7653.0,4753.0,2900.0
0650,Jane Smith,France,2022-02-04,Zeta,nmfxl9,2279.0,720.0,1559.0
0651,Charlie Davis,United Arab Emirates,2023-11-10,Epsilon,jjc1bo,684.0,4324.0,-3640.0
0652,Frank Thomas,USA,2022-11-04,Beta,x7j4xs,9952.0,1287.0,8665.0
0653,Alice Johnson,United Kingdom,2023-07-30,Epsilon,aemzjy,7321.0,1882.0,5439.0
0654,Frank Thomas,United Arab Emirates,2023-10-31,Theta,2kcntm,5081.0,2392.0,2689.0
0655,Eve Wilson,France,2023-03-10,Iota,vv5ed9,7594.0,2242.0,5352.0
0656,John Doe,USA,2022-07-23,Iota,zrf4zh,4541.0,3401.0,1140.0
0657,Bob Brown,France,2022-09-13,Delta,kafe0e,6474.0,4218.0,2256.0
0658,Jane Smith,France,2022-08-14,Theta,gn8h27,1435.0,4738.0,-3303.0
0659,John Doe,United Kingdom,2022-08-28,Kappa,hvx8ns,4907.0,4963.0,-56.0
0660,Jane Smith,India,2022-06-02,Epsilon,z6rq0v,2117.0,3847.0,-1730.0
0661,Eve Wilson,USA,2022-08-09,Theta,mi8q7m,1218.0,741.0,477.0
0662,John Doe,India,2023-06-09,Alpha,j3cmxz,3398.0,611.0,2787.0
0663,Jane Smith,USA,2022-12-24,Kappa,mjv0kp,916.0,391.0,525.0
0664,John Doe,France,2022-09-10,Beta,j43j1y,5041.0,4541.0,500.0
0665,Charlie Davis,United Kingdom,2023-12-18,Kappa,2oskrz,7764.0,4134.0,3630.0
0666,Frank Thomas,United Arab Emirates,2023-07-02,Alpha,zuknry,4389.0,,
0667,John Doe,USA,2023-08-09,Zeta,hb26jv,1001.0,3267.0,-2266.0
0668,Bob Brown,United Kingdom,2023-06-28,Delta,02ps4d,8499.0,4850.0,3649.0
0669,Charlie Davis,USA,2023-02-24,Theta,imxm2s,7379.0,2442.0,4937.0
0670,Jane Smith,United Arab Emirates,2023-12-06,Alpha,o7zk9v,2681.0,2774.0,-93.0
0671,Charlie Davis,France,2023-01-30,Gamma,vr4rho,4459.0,252.0,4207.0
0672,Eve Wilson,United Kingdom,2022-11-30,Iota,5l6vev,3093.0,161.0,2932.0
0673,Charlie Davis,Brazil,2022-12-31,Beta,gah9bp,8255.0,194.0,8061.0
0674,Charlie Davis,France,2023-01-22,Epsilon,wjlz1d,8650.0,4312.0,4338.0
0675,Bob Brown,Brazil,2023-06-17,Beta,9h0zub,2065.0,1642.0,423.0
0676,Eve Wilson,United Kingdom,2023-09-13,Alpha,idvem4,9365.0,1013.0,8352.0
0677,Eve Wilson,United Kingdom,2022-03-10,Delta,dkctis,7047.0,3318.0,3729.0
0678,Alice Johnson,France,2022-09-12,Delta,2spnwr,2743.0,4315.0,-1572.0
0679,Eve Wilson,United Kingdom,2023-07-03,Theta,sgmoxq,5739.0,4952.0,787.0
0680,Eve Wilson,India,2022-05-22,Beta,ockvvm,2758.0,2048.0,710.0
0681,Charlie Davis,United Kingdom,2022-10-02,Theta,i04yqj,4676.0,,
0682,Alice Johnson,USA,2022-03-13,Gamma,zb0pe2,3547.0,,
0683,Bob Brown,India,2022-08-29,Eta,kzb5zz,6666.0,164.0,6502.0
0684,Jane Smith,Brazil,2022-07-22,Zeta,m37ap8,4408.0,1061.0,3347.0
0685,John Doe,Brazil,2023-11-14,Epsilon,2azw1c,4007.0,1912.0,2095.0
0686,Alice Johnson,United Arab Emirates,2022-10-03,Iota,xci7xr,662.0,,
0687,Jane Smith,United Kingdom,2023-11-15,Beta,86nbw1,9116.0,2412.0,6704.0
0688,Bob Brown,France,2023-04-13,Iota,wuvmol,634.0,1612.0,-978.0
0689,John Doe,France,2022-12-15,Epsilon,6r2uoh,3011.0,4251.0,-1240.0
0690,Eve Wilson,United Arab Emirates,2023-12-02,Eta,pkfami,2555.0,913.0,1642.0
0691,Alice Johnson,United Kingdom,2023-06-10,Theta,yae491,6428.0,,
0692,Alice Johnson,United Arab Emirates,2022-10-20,Alpha,09rnjk,4765.0,3316.0,1449.0
0693,Charlie Davis,United Kingdom,2022-10-02,Kappa,wxmk5u,2800.0,2996.0,-196.0
0694,John Doe,Brazil,2022-08-21,Epsilon,vn3g17,6655.0,4732.0,1923.0
0695,Eve Wilson,India,2023-09-03,Theta,7pwrj7,4333.0,4230.0,103.0
0696,Eve Wilson,United Arab Emirates,2022-04-09,Alpha,zyesjm,7429.0,664.0,6765.0
0697,Bob Brown,USA,2022-04-28,Eta,4kecj2,9886.0,,
0698,Alice Johnson,Brazil,2023-05-11,Kappa,0xnr2b,1501.0,,
0699,Eve Wilson,USA,2022-07-26,Kappa,t90hml,2003.0,2265.0,-262.0
0700,Eve Wilson,France,2023-07-14,Alpha,o2z087,2959.0,2945.0,14.0
0701,Alice Johnson,Brazil,2023-07-01,Iota,82jqbg,8040.0,364.0,7676.0
0702,Charlie Davis,USA,2023-10-21,Delta,tduurg,1270.0,410.0,860.0
0703,Bob Brown,United Kingdom,2022-11-01,Gamma,nynphs,4737.0,1639.0,3098.0
0704,Eve Wilson,Brazil,2023-01-04,Delta,l6b93c,8093.0,3197.0,4896.0
0705,Charlie Davis,Brazil,2022-09-17,Theta,4z7cw3,9974.0,,
0706,Charlie Davis,India,2023-07-06,Epsilon,2vgo4t,7801.0,3882.0,3919.0
0707,Charlie Davis,USA,2023-07-16,Iota,sbz4sn,4679.0,751.0,3928.0
0708,John Doe,United Arab Emirates,2023-07-17,Zeta,y37w4m,1805.0,2833.0,-1028.0
0709,Bob Brown,United Arab Emirates,2022-03-26,Eta,a77m29,691.0,2984.0,-2293.0
0710,Alice Johnson,United Kingdom,2022-02-16,Eta,l895q6,6340.0,4307.0,2033.0
0711,Eve Wilson,United Arab Emirates,2023-10-05,Iota,egc4g1,8113.0,77.0,8036.0
0712,Eve Wilson,France,2023-07-01,Gamma,ilqkb0,4033.0,3276.0,757.0
0713,John Doe,France,2023-01-18,Theta,pfsmj1,6815.0,3017.0,3798.0
0714,Frank Thomas,USA,2023-10-03,Eta,xvdgxp,7484.0,2838.0,4646.0
0715,Charlie Davis,United Kingdom,2022-12-02,Beta,bvu1ns,2212.0,1973.0,239.0
0716,John Doe,France,2022-06-26,Iota,8bac5n,5781.0,682.0,5099.0
0717,John Doe,USA,2023-05-05,Kappa,ywrvqz,7282.0,2093.0,5189.0
0718,Bob Brown,USA,2022-05-17,Iota,jwvtow,4726.0,275.0,4451.0
0719,John Doe,USA,2022-09-26,Iota,vqr2rz,2790.0,4225.0,-1435.0
0720,Alice Johnson,United Arab Emirates,2022-11-01,Eta,8v5kkb,8715.0,600.0,8115.0
0721,Alice Johnson,United Arab Emirates,2023-10-01,Beta,ucn6cb,322.0,,
0722,Charlie Davis,United Kingdom,2022-12-16,Zeta,0tx0io,3530.0,4039.0,-509.0
0723,Charlie Davis,France,2022-05-26,Iota,utc6q6,8550.0,2341.0,6209.0
0724,John Doe,United Kingdom,2023-05-18,Eta,2961nk,5855.0,3271.0,2584.0
0725,Frank Thomas,France,2023-05-01,Theta,ecs0ga,9878.0,,
0726,Charlie Davis,France,2022-03-09,Theta,yxixtl,2929.0,2818.0,111.0
0727,John Doe,United Kingdom,2022-12-20,Epsilon,047sww,3901.0,1357.0,2544.0
0728,Jane Smith,Brazil,2023-08-05,Delta,0i4wvo,6760.0,288.0,6472.0
0729,Bob Brown,France,2022-05-23,Delta,t7x843,5678.0,,
0730,Jane Smith,Brazil,2022-10-31,Epsilon,jx1e14,5489.0,3100.0,2389.0
0731,Alice Johnson,United Arab Emirates,2023-08-07,Theta,21gvb3,147.0,2386.0,-2239.0
0732,Charlie Davis,USA,2022-10-20,Delta,citwhl,2601.0,763.0,1838.0
0733,Jane Smith,United Kingdom,2023-10-01,Kappa,wt3220,9822.0,3671.0,6151.0
0734,John Doe,United Kingdom,2022-04-12,Zeta,scnnfg,8437.0,4776.0,3661.0
0735,Eve Wilson,France,2022-08-22,Beta,iyfuvy,7034.0,,
0736,Jane Smith,Brazil,2022-07-27,Delta,ecfskw,6235.0,4211.0,2024.0
0737,Charlie Davis,United Kingdom,2022-04-18,Epsilon,l0p7sd,2574.0,3402.0,-828.0
0738,Alice Johnson,United Kingdom,2023-09-05,Epsilon,akqgiv,4310.0,2021.0,2289.0
0739,Frank Thomas,France,2022-03-15,Epsilon,s0ckk3,7792.0,566.0,7226.0
0740,Frank Thomas,Brazil,2023-05-11,Zeta,e9lpla,3823.0,2057.0,1766.0
0741,John Doe,United Kingdom,2022-11-04,Iota,7a8x6n,9849.0,2459.0,7390.0
0742,Charlie Davis,United Arab Emirates,2023-01-04,Delta,q7b0hm,7748.0,236.0,7512.0
0743,Charlie Davis,India,2023-07-20,Iota,gxfhea,6195.0,1419.0,4776.0
0744,Frank Thomas,Brazil,2023-01-21,Alpha,kp6ii1,3395.0,2527.0,868.0
0745,Charlie Davis,USA,2023-10-18,Theta,fmdfgm,3053.0,1026.0,2027.0
0746,Alice Johnson,United Arab Emirates,2023-08-24,Theta,vfryzj,9496.0,4585.0,4911.0
0747,John Doe,France,2022-08-03,Delta,4u04hm,4788.0,,
0748,Charlie Davis,Brazil,2023-07-16,Kappa,wh8l1g,3259.0,1903.0,1356.0
0749,Charlie Davis,India,2022-12-07,Iota,xfp6jo,7583.0,3815.0,3768.0
0750,Eve Wilson,India,2023-07-24,Delta,9l1ri1,3284.0,1729.0,1555.0
0751,Eve Wilson,France,2023-06-04,Kappa,z4isou,2148.0,3991.0,-1843.0
0752,Eve Wilson,India,2023-06-05,Delta,j6cu7i,1650.0,2192.0,-542.0
0753,Jane Smith,India,2022-09-25,Alpha,ksx0l3,5894.0,92.0,5802.0
0754,Alice Johnson,United Arab Emirates,2022-06-03,Epsilon,2fot66,6242.0,,
0755,Jane Smith,United Arab Emirates,2022-05-25,Iota,rlrh76,9189.0,1053.0,8136.0
0756,Eve Wilson,United Arab Emirates,2022-04-12,Delta,s597vx,8158.0,1975.0,6183.0
0757,Frank Thomas,France,2023-04-27,Delta,pwdbl5,9544.0,782.0,8762.0
0758,Bob Brown,India,2022-11-14,Gamma,qliq80,6672.0,2581.0,4091.0
0759,John Doe,USA,2023-02-20,Kappa,pv17pm,1950.0,1691.0,259.0
0760,Charlie Davis,United Kingdom,2023-06-13,Delta,c4yhpp,4988.0,2255.0,2733.0
0761,John Doe,Brazil,2023-06-13,Iota,c0byup,6291.0,2315.0,3976.0
0762,John Doe,United Kingdom,2023-06-14,Theta,jvziaw,9953.0,3784.0,6169.0
0763,Eve Wilson,India,2023-09-10,Delta,vhpd7z,5474.0,1242.0,4232.0
0764,Alice Johnson,Brazil,2023-11-07,Zeta,cwrtxc,7546.0,545.0,7001.0
0765,Charlie Davis,USA,2022-12-17,Zeta,4th1bc,5646.0,580.0,5066.0
0766,Frank Thomas,USA,2023-11-24,Kappa,miiyux,1883.0,4239.0,-2356.0
0767,Eve Wilson,France,2022-09-24,Iota,4puwmn,824.0,4659.0,-3835.0
0768,Bob Brown,India,2022-10-17,Beta,7crehr,2336.0,3239.0,-903.0
0769,Charlie Davis,United Kingdom,2022-03-02,Gamma,2kbq9m,5770.0,343.0,5427.0
0770,Eve Wilson,India,2023-04-14,Theta,k1mjz9,979.0,2210.0,-1231.0
0771,Alice Johnson,USA,2023-02-19,Eta,9mx2d5,4227.0,2917.0,1310.0
0772,John Doe,United Arab Emirates,2023-12-15,Beta,01qp64,308.0,4051.0,-3743.0
0773,Charlie Davis,United Arab Emirates,2022-09-07,Alpha,b6z29k,2291.0,,
0774,Bob Brown,India,2022-08-30,Beta,wv4x63,1692.0,2106.0,-414.0
0775,Jane Smith,United Arab Emirates,2023-11-05,Iota,kqp88m,1171.0,4157.0,-2986.0
0776,John Doe,France,2023-04-16,Zeta,an2j41,3651.0,2666.0,985.0
0777,Bob Brown,Brazil,2023-09-07,Beta,k785uc,4892.0,4584.0,308.0
0778,John Doe,United Kingdom,2022-12-10,Gamma,i1srlf,1267.0,913.0,354.0
0779,Charlie Davis,Brazil,2022-12-02,Theta,h4bxap,683.0,4273.0,-3590.0
0780,Alice Johnson,France,2023-02-26,Beta,77r350,9291.0,3821.0,5470.0
0781,Eve Wilson,France,2022-08-06,Epsilon,ysfd03,9283.0,2564.0,6719.0
0782,Charlie Davis,USA,2022-03-22,Delta,sknxu4,3637.0,2875.0,762.0
0783,Eve Wilson,United Kingdom,2023-03-06,Eta,mbmtzt,7469.0,1419.0,6050.0
0784,Jane Smith,France,2022-09-09,Eta,829jqq,5369.0,,
0785,Charlie Davis,India,2022-10-15,Eta,yogpl2,9193.0,4333.0,4860.0
0786,Charlie Davis,India,2023-06-05,Iota,pw19h2,4309.0,1274.0,3035.0
0787,Charlie Davis,United Kingdom,2022-10-13,Eta,0h8sbk,150.0,,
0788,Frank Thomas,France,2023-07-22,Theta,b513cp,9359.0,2280.0,7079.0
0789,Jane Smith,USA,2022-10-19,Alpha,2f9z7t,9370.0,939.0,8431.0
0790,Bob Brown,India,2023-11-26,Gamma,qcx5o4,9125.0,2496.0,6629.0
0791,Frank Thomas,France,2022-03-29,Theta,wa9xkp,363.0,2170.0,-1807.0
0792,Bob Brown,France,2022-03-16,Gamma,f9y8y1,7738.0,4107.0,3631.0
0793,Jane Smith,France,2022-09-26,Theta,lf58zs,7830.0,4035.0,3795.0
0794,Frank Thomas,France,2022-10-09,Zeta,a4hw11,3765.0,1526.0,2239.0
0795,Jane Smith,France,2023-04-11,Delta,8kr2p7,7939.0,,
0796,Bob Brown,Brazil,2023-12-10,Gamma,8yj8q9,8270.0,4704.0,3566.0
0797,Eve Wilson,United Kingdom,2023-02-10,Alpha,grvf4g,555.0,1474.0,-919.0
0798,Jane Smith,United Arab Emirates,2022-09-05,Eta,wvlkjq,393.0,2601.0,-2208.0
0799,Alice Johnson,United Arab Emirates,2023-12-18,Alpha,p8jrkg,6778.0,4841.0,1937.0
0800,Jane Smith,Brazil,2022-11-26,Beta,v3rhih,9662.0,2033.0,7629.0
0801,John Doe,India,2022-03-22,Iota,ao1yq9,210.0,3723.0,-3513.0
0802,Jane Smith,India,2023-05-22,Eta,2m040r,5921.0,2738.0,3183.0
0803,Charlie Davis,India,2022-08-08,Gamma,ilan6h,8911.0,4709.0,4202.0
0804,Frank Thomas,France,2022-08-25,Kappa,vmsijc,1766.0,3742.0,-1976.0
0805,Bob Brown,United Arab Emirates,2023-02-27,Delta,cx4pua,933.0,4689.0,-3756.0
0806,Frank Thomas,India,2023-05-10,Theta,7stj7n,2981.0,2217.0,764.0
0807,Frank Thomas,United Kingdom,2022-12-04,Alpha,m0rhod,4587.0,4928.0,-341.0
0808,Eve Wilson,India,2022-05-25,Eta,47mqgc,1533.0,1570.0,-37.0
0809,Eve Wilson,France,2023-02-02,Delta,bi36hk,4056.0,2983.0,1073.0
0810,Jane Smith,India,2022-04-19,Eta,7g1pj6,1414.0,,
0811,Bob Brown,France,2022-08-19,Iota,trapko,7029.0,166.0,6863.0
0812,Charlie Davis,United Arab Emirates,2022-09-01,Kappa,j8jzb4,1956.0,590.0,1366.0
0813,John Doe,USA,2022-06-03,Iota,gvfuxa,569.0,4620.0,-4051.0
0814,Eve Wilson,USA,2022-05-21,Alpha,ot66p1,608.0,1814.0,-1206.0
0815,Frank Thomas,Brazil,2022-03-17,Beta,vcdtib,6949.0,2028.0,4921.0
0816,Charlie Davis,USA,2022-08-25,Iota,8zne0x,3574.0,884.0,2690.0
0817,Bob Brown,United Arab Emirates,2022-04-16,Zeta,rdly4b,8859.0,1980.0,6879.0
0818,Eve Wilson,United Arab Emirates,2022-05-27,Beta,qppzux,2592.0,561.0,2031.0
0819,Eve Wilson,United Kingdom,2023-02-21,Delta,k57zt8,6044.0,2194.0,3850.0
0820,Frank Thomas,United Kingdom,2022-09-17,Kappa,6og7ti,9905.0,2295.0,7610.0
0821,Jane Smith,France,2022-09-12,Gamma,og0hhg,7765.0,260.0,7505.0
0822,Jane Smith,France,2022-11-21,Theta,d92nv2,6124.0,658.0,5466.0
0823,Eve Wilson,Brazil,2023-04-02,Alpha,zuegy6,6007.0,1842.0,4165.0
0824,John Doe,France,2022-10-15,Kappa,7gcdjz,541.0,1851.0,-1310.0
0825,Eve Wilson,France,2023-05-06,Zeta,xt7jik,3841.0,1499.0,2342.0
0826,Frank Thomas,United Kingdom,2023-05-14,Gamma,ujbree,3634.0,657.0,2977.0
0827,Alice Johnson,India,2023-11-26,Beta,agdwa8,3379.0,633.0,2746.0
0828,Frank Thomas,Brazil,2023-06-08,Theta,9i83kq,7011.0,1501.0,5510.0
0829,Jane Smith,India,2022-08-17,Kappa,ljhbah,6498.0,4701.0,1797.0
0830,Bob Brown,United Kingdom,2022-07-24,Delta,pgsqll,9545.0,3475.0,6070.0
0831,Alice Johnson,France,2023-05-27,Iota,c3ob77,5060.0,,
0832,John Doe,France,2023-10-04,Gamma,yjx9ut,8683.0,3809.0,4874.0
0833,Alice Johnson,United Arab Emirates,2023-10-12,Beta,smzcnz,2170.0,4297.0,-2127.0
0834,Frank Thomas,USA,2023-03-08,Theta,ki9jp2,3237.0,74.0,3163.0
0835,Frank Thomas,Brazil,2023-05-10,Theta,qhyoz6,2817.0,3852.0,-1035.0
0836,Jane Smith,France,2023-11-12,Zeta,1ir0xj,9974.0,2729.0,7245.0
0837,Alice Johnson,United Arab Emirates,2023-07-12,Theta,w0pu2a,7776.0,3733.0,4043.0
0838,Alice Johnson,United Arab Emirates,2022-06-12,Beta,ccybwi,6750.0,2993.0,3757.0
0839,Alice Johnson,United Arab Emirates,2023-05-29,Alpha,jok2ll,4266.0,4221.0,45.0
0840,Eve Wilson,India,2022-05-15,Iota,44vo3g,9880.0,713.0,9167.0
0841,Bob Brown,United Arab Emirates,2023-10-15,Eta,raeoa8,6225.0,4731.0,1494.0
0842,John Doe,France,2022-11-02,Beta,f0yhy7,2124.0,4623.0,-2499.0
0843,Charlie Davis,United Arab Emirates,2023-04-27,Delta,uoji7v,7578.0,2368.0,5210.0
0844,Charlie Davis,United Arab Emirates,2022-01-01,Epsilon,jxe54y,9439.0,1274.0,8165.0
0845,Eve Wilson,Brazil,2023-12-21,Beta,j0us89,5624.0,2954.0,2670.0
0846,Bob Brown,USA,2022-10-02,Eta,etkhqq,261.0,,
0847,Jane Smith,United Kingdom,2023-06-29,Theta,nm2dn8,7347.0,1212.0,6135.0
0848,Bob Brown,United Arab Emirates,2023-09-24,Theta,ctwddq,2532.0,3280.0,-748.0
0849,Frank Thomas,USA,2023-05-30,Zeta,75tlsa,765.0,1700.0,-935.0
0850,Frank Thomas,Brazil,2022-01-03,Delta,z1p96g,8087.0,4169.0,3918.0
0851,Jane Smith,France,2023-02-10,Zeta,nq4xu2,2669.0,1140.0,1529.0
0852,Charlie Davis,Brazil,2022-11-07,Gamma,ow0i5k,1117.0,936.0,181.0
0853,Eve Wilson,Brazil,2022-02-06,Zeta,fqxv7x,902.0,3537.0,-2635.0
0854,Frank Thomas,USA,2022-07-26,Alpha,z37c8j,8120.0,408.0,7712.0
0855,Eve Wilson,USA,2023-08-30,Theta,cy1kzq,2486.0,3700.0,-1214.0
0856,Eve Wilson,United Arab Emirates,2023-05-14,Alpha,5w812l,4714.0,,
0857,John Doe,United Arab Emirates,2023-08-01,Epsilon,zxxruv,3839.0,957.0,2882.0
0858,John Doe,France,2023-06-03,Beta,9xmx08,1458.0,4074.0,-2616.0
0859,Eve Wilson,Brazil,2022-08-06,Zeta,r7ife9,7380.0,1788.0,5592.0
0860,Charlie Davis,Brazil,2022-02-11,Theta,ldpibj,7600.0,3087.0,4513.0
0861,Eve Wilson,Brazil,2022-09-25,Iota,d7ujpa,8436.0,3318.0,5118.0
0862,Jane Smith,India,2023-02-06,Theta,1sg47f,2577.0,2455.0,122.0
0863,Alice Johnson,USA,2022-03-12,Theta,11qb6d,4096.0,4606.0,-510.0
0864,Jane Smith,USA,2022-07-07,Alpha,p069wm,6945.0,,
0865,John Doe,Brazil,2023-03-08,Theta,ks36jg,7935.0,3480.0,4455.0
0866,Eve Wilson,France,2023-01-10,Eta,l84c8s,1485.0,109.0,1376.0
0867,Jane Smith,United Arab Emirates,2023-07-26,Alpha,zilp17,8007.0,1065.0,6942.0
0868,Charlie Davis,United Arab Emirates,2023-04-08,Kappa,xv1d68,2883.0,1901.0,982.0
0869,Bob Brown,Brazil,2023-10-02,Beta,nq810p,4773.0,2245.0,2528.0
0870,Charlie Davis,France,2022-01-10,Zeta,4gdawy,5006.0,1095.0,3911.0
0871,John Doe,Brazil,2023-11-17,Beta,2d75y6,1138.0,4285.0,-3147.0
0872,Charlie Davis,Brazil,2023-07-07,Iota,e9e34o,8758.0,1188.0,7570.0
0873,Charlie Davis,USA,2022-06-19,Kappa,p1rz3b,871.0,,
0874,John Doe,USA,2022-12-12,Beta,biu0jk,3769.0,3108.0,661.0
0875,Frank Thomas,India,2023-08-30,Zeta,cexvx9,5039.0,3431.0,1608.0
0876,Bob Brown,United Arab Emirates,2022-03-22,Kappa,0mlfat,2994.0,2456.0,538.0
0877,Bob Brown,France,2023-12-29,Alpha,0kyybx,122.0,4241.0,-4119.0
0878,Frank Thomas,United Kingdom,2023-02-03,Zeta,isaf64,2435.0,620.0,1815.0
0879,Alice Johnson,France,2022-06-15,Zeta,pjzrcy,9472.0,3924.0,5548.0
0880,Jane Smith,USA,2022-01-15,Zeta,gsr3t7,1429.0,374.0,1055.0
0881,Eve Wilson,United Kingdom,2023-11-21,Gamma,6j080l,787.0,,
0882,Alice Johnson,USA,2023-07-05,Delta,878y0p,4013.0,903.0,3110.0
0883,John Doe,Brazil,2022-01-20,Beta,6jum6f,9417.0,1569.0,7848.0
0884,Frank Thomas,United Kingdom,2022-01-20,Epsilon,93kusr,8876.0,4823.0,4053.0
0885,John Doe,USA,2023-11-02,Delta,mvospj,7481.0,3562.0,3919.0
0886,John Doe,Brazil,2023-01-19,Kappa,ah21me,9748.0,4864.0,4884.0
0887,Frank Thomas,India,2023-03-03,Gamma,a9tyvb,7210.0,4831.0,2379.0
0888,Frank Thomas,Brazil,2023-02-07,Theta,5qyrxg,7564.0,,
0889,Eve Wilson,United Arab Emirates,2023-09-18,Gamma,pih4fx,4651.0,2752.0,1899.0
0890,Bob Brown,France,2022-04-15,Iota,zznkyp,5694.0,3173.0,2521.0
0891,Charlie Davis,France,2022-12-30,Delta,nket2e,733.0,1832.0,-1099.0
0892,Jane Smith,India,2022-06-12,Epsilon,yxewe0,825.0,2632.0,-1807.0
0893,Alice Johnson,France,2022-03-11,Kappa,4wi0az,7641.0,437.0,7204.0
0894,Jane Smith,United Arab Emirates,2023-01-30,Delta,17fqqs,5724.0,3019.0,2705.0
0895,Charlie Davis,France,2023-12-26,Epsilon,h07e2x,4469.0,2258.0,2211.0
0896,Eve Wilson,Brazil,2022-08-04,Gamma,ekj4uv,1129.0,2786.0,-1657.0
0897,Bob Brown,France,2023-06-16,Theta,qaiune,6373.0,1355.0,5018.0
0898,Bob Brown,United Arab Emirates,2022-12-14,Delta,wnry0m,8326.0,2952.0,5374.0
0899,Jane Smith,United Arab Emirates,2022-08-29,Zeta,5favzx,1204.0,329.0,875.0
0900,Charlie Davis,Brazil,2023-08-02,Gamma,ma84ky,9661.0,1177.0,8484.0
